invoiceID,custID,salesDate
15508,17,2010-07-30
15509,18,2007-07-30
15510,29,2009-12-28
15511,3,2005-03-03
15512,34,2010-09-14
15513,6,2005-12-15
15514,6,2006-04-13
15515,18,2010-07-02
15516,26,2010-08-23
15517,30,2005-03-29
15518,30,2010-07-24
15519,5,2006-03-26
15520,29,2006-04-09
15521,35,2007-04-27
15522,2,2006-06-24
15523,28,2006-05-25
15524,23,2007-02-14
15525,16,2006-09-15
15526,13,2011-07-09
15527,34,2008-03-25
15528,28,2009-01-06
15529,31,2011-06-04
15530,33,2008-07-23
15531,27,2006-11-04
15532,30,2009-01-09
15533,12,2007-01-13
15534,7,2007-07-20
15535,20,2008-04-12
15536,32,2008-05-04
15537,30,2011-10-21
15538,22,2010-01-08
15539,10,2011-10-07
15540,9,2005-01-28
15541,11,2007-08-10
15542,12,2006-09-23
15543,3,2006-12-08
15544,17,2010-07-04
15545,18,2011-08-01
15546,21,2010-11-09
15547,4,2008-06-30
15548,8,2011-01-31
15549,11,2007-11-03
15550,9,2006-12-28
15551,37,2009-08-07
15552,6,2011-08-07
15553,10,2009-10-31
15554,26,2007-10-26
15555,29,2010-09-15
15556,25,2009-01-10
15557,38,2009-12-17
15558,23,2005-10-08
15559,14,2010-11-20
15560,30,2007-08-01
15561,17,2010-03-15
15562,1,2010-09-27
15563,20,2011-10-27
15564,28,2010-08-03
15565,8,2007-03-09
15566,1,2008-01-19
15567,20,2008-04-02
15568,38,2011-06-26
15569,22,2010-01-08
15570,29,2006-10-25
15571,7,2006-06-02
15572,33,2011-06-29
15573,2,2011-09-21
15574,10,2007-08-28
15575,11,2007-07-28
15576,20,2005-04-02
15577,30,2006-05-04
15578,14,2009-11-27
15579,28,2007-01-21
15580,2,2006-03-07
15581,22,2008-07-27
15582,25,2010-12-29
15583,8,2010-03-25
15584,31,2011-05-13
15585,11,2010-07-11
15586,36,2010-09-13
15587,16,2008-07-22
15588,10,2006-12-27
15589,20,2005-10-26
15590,29,2006-09-26
15591,39,2011-07-13
15592,36,2006-06-01
15593,30,2009-11-22
15594,20,2009-01-26
15595,24,2010-09-09
15596,37,2009-05-22
15597,20,2010-09-23
15598,5,2006-06-04
15599,36,2007-04-17
15600,3,2006-02-25
15601,34,2008-12-08
15602,3,2006-09-02
15603,36,2005-03-19
15604,36,2009-06-10
15605,12,2011-02-05
15606,7,2009-09-13
15607,16,2010-09-03
15608,3,2008-09-12
15609,21,2011-04-11
15610,4,2011-08-31
15611,4,2008-05-13
15612,3,2006-11-04
15613,29,2005-11-01
15614,11,2011-02-22
15615,34,2008-07-28
15616,39,2005-12-05
15617,8,2009-09-22
15618,11,2005-06-10
15619,10,2007-05-08
15620,27,2008-11-18
15621,1,2009-12-01
15622,10,2005-02-09
15623,24,2009-02-10
15624,30,2006-09-04
15625,30,2010-11-18
15626,8,2009-12-07
15627,28,2008-10-01
15628,10,2006-10-22
15629,13,2011-09-19
15630,24,2009-02-09
15631,13,2009-01-17
15632,7,2005-01-06
15633,27,2008-08-07
15634,10,2007-09-06
15635,4,2005-03-12
15636,39,2007-09-26
15637,17,2007-10-11
15638,19,2005-05-18
15639,2,2006-01-20
15640,37,2008-04-16
15641,22,2007-01-22
15642,6,2006-12-26
15643,1,2010-09-02
15644,12,2006-03-12
15645,17,2008-08-15
15646,34,2010-02-23
15647,12,2009-12-17
15648,24,2011-02-12
15649,5,2008-10-20
15650,21,2011-09-26
15651,12,2007-11-12
15652,6,2008-11-16
15653,31,2008-12-12
15654,35,2006-04-24
15655,36,2007-09-27
15656,21,2007-02-19
15657,4,2005-02-26
15658,24,2011-08-06
15659,31,2011-10-14
15660,17,2008-03-03
15661,9,2007-08-29
15662,5,2009-07-27
15663,23,2010-01-14
15664,35,2011-06-26
15665,14,2007-10-14
15666,27,2005-05-15
15667,34,2008-10-05
15668,30,2008-01-31
15669,6,2006-08-09
15670,36,2009-01-03
15671,28,2009-06-01
15672,28,2009-09-06
15673,2,2010-07-13
15674,28,2011-09-07
15675,39,2009-05-01
15676,18,2010-03-10
15677,22,2006-05-03
15678,11,2011-10-24
15679,3,2008-09-23
15680,27,2007-10-09
15681,32,2006-01-29
15682,14,2005-07-27
15683,32,2008-06-05
15684,23,2005-04-16
15685,10,2010-06-07
15686,28,2007-03-08
15687,5,2005-10-17
15688,13,2011-07-08
15689,13,2008-10-09
15690,35,2010-06-11
15691,29,2005-05-31
15692,21,2011-10-30
15693,39,2005-12-01
15694,13,2008-12-19
15695,17,2009-06-16
15696,14,2010-08-03
15697,39,2009-04-06
15698,11,2005-12-15
15699,5,2009-12-29
15700,6,2005-07-28
15701,7,2006-03-15
15702,32,2011-05-10
15703,33,2007-10-02
15704,9,2006-01-19
15705,20,2011-07-31
15706,32,2010-09-12
15707,26,2008-08-13
15708,3,2005-01-18
15709,4,2006-08-10
15710,28,2008-04-05
15711,29,2010-07-28
15712,35,2010-02-25
15713,3,2011-02-08
15714,22,2006-05-23
15715,19,2005-04-15
15716,12,2011-07-12
15717,11,2005-06-18
15718,23,2010-10-23
15719,24,2011-10-26
15720,23,2008-02-12
15721,18,2006-08-04
15722,14,2009-03-03
15723,5,2005-10-22
15724,18,2005-05-13
15725,27,2011-01-01
15726,21,2005-11-30
15727,32,2006-01-12
15728,26,2009-01-12
15729,31,2005-06-28
15730,36,2010-07-15
15731,31,2008-01-10
15732,38,2008-10-20
15733,28,2011-04-20
15734,25,2008-04-17
15735,7,2006-10-05
15736,9,2008-04-05
15737,18,2008-11-02
15738,33,2007-12-13
15739,11,2005-10-13
15740,21,2005-06-27
15741,21,2005-03-02
15742,1,2008-09-04
15743,17,2008-10-05
15744,23,2006-06-14
15745,22,2008-11-28
15746,35,2010-02-23
15747,34,2006-10-28
15748,32,2007-04-09
15749,19,2010-12-22
15750,19,2010-03-27
15751,15,2011-09-18
15752,37,2008-01-06
15753,33,2005-05-04
15754,19,2007-03-22
15755,15,2011-04-18
15756,20,2008-03-05
15757,1,2008-08-19
15758,7,2011-04-09
15759,7,2006-01-04
15760,31,2009-06-17
15761,4,2010-12-16
15762,38,2010-10-08
15763,30,2005-10-08
15764,32,2008-11-19
15765,23,2010-09-14
15766,36,2006-04-23
15767,1,2010-03-07
15768,1,2006-04-25
15769,30,2005-04-02
15770,11,2010-09-16
15771,22,2010-07-25
15772,11,2006-07-15
15773,11,2009-07-25
15774,38,2006-02-15
15775,34,2009-03-01
15776,33,2009-08-09
15777,34,2009-10-12
15778,29,2009-11-11
15779,25,2011-09-08
15780,13,2005-01-11
15781,9,2009-11-22
15782,1,2010-02-25
15783,11,2008-01-07
15784,2,2009-04-03
15785,20,2007-04-22
15786,25,2011-05-19
15787,21,2010-09-28
15788,20,2008-08-24
15789,32,2011-10-27
15790,28,2009-03-17
15791,12,2006-04-04
15792,36,2010-02-13
15793,26,2005-10-25
15794,2,2010-01-17
15795,28,2005-01-10
15796,10,2007-11-28
15797,38,2006-09-04
15798,28,2010-12-21
15799,10,2009-10-17
15800,28,2011-04-29
15801,39,2011-04-12
15802,32,2009-08-03
15803,39,2005-07-14
15804,11,2009-09-16
15805,31,2010-08-08
15806,34,2006-07-19
15807,4,2009-08-15
15808,25,2009-04-30
15809,23,2010-03-23
15810,29,2007-11-16
15811,38,2007-07-06
15812,31,2008-07-09
15813,30,2005-12-21
15814,9,2009-12-17
15815,33,2007-01-14
15816,10,2011-04-17
15817,34,2008-10-20
15818,15,2008-03-19
15819,30,2005-09-08
15820,27,2005-01-28
15821,3,2009-11-21
15822,2,2011-09-17
15823,23,2009-08-17
15824,28,2005-01-20
15825,4,2005-11-27
15826,11,2010-10-01
15827,38,2010-08-05
15828,3,2010-07-20
15829,39,2005-11-17
15830,8,2009-06-04
15831,31,2010-07-16
15832,39,2009-10-03
15833,1,2009-05-14
15834,31,2010-08-16
15835,11,2011-06-11
15836,31,2008-06-21
15837,25,2011-08-20
15838,15,2005-06-14
15839,17,2008-03-02
15840,8,2005-07-10
15841,4,2008-02-24
15842,15,2005-08-18
15843,39,2006-05-20
15844,34,2009-02-28
15845,24,2006-10-02
15846,32,2010-07-21
15847,4,2010-05-29
15848,18,2005-11-01
15849,7,2005-04-03
15850,34,2010-10-18
15851,5,2009-02-15
15852,10,2011-05-21
15853,36,2007-12-11
15854,28,2008-06-08
15855,37,2011-08-13
15856,1,2011-09-11
15857,39,2007-12-28
15858,36,2007-12-19
15859,3,2005-12-27
15860,39,2009-06-30
15861,4,2005-08-20
15862,34,2011-10-07
15863,38,2011-02-25
15864,5,2006-12-16
15865,25,2009-08-17
15866,10,2011-04-12
15867,35,2007-03-18
15868,10,2006-04-21
15869,24,2009-05-09
15870,12,2010-03-23
15871,18,2011-07-27
15872,28,2007-09-16
15873,27,2005-07-23
15874,18,2008-10-09
15875,22,2006-05-02
15876,11,2006-07-03
15877,10,2005-09-26
15878,26,2006-09-22
15879,29,2007-02-23
15880,17,2007-11-12
15881,20,2006-10-18
15882,34,2007-03-14
15883,26,2007-09-17
15884,16,2010-07-16
15885,23,2011-06-22
15886,24,2010-08-11
15887,16,2007-08-26
15888,22,2010-12-13
15889,20,2009-01-03
15890,19,2005-01-23
15891,21,2005-08-17
15892,24,2009-08-03
15893,13,2007-08-17
15894,20,2007-03-30
15895,28,2005-02-09
15896,38,2010-04-15
15897,29,2006-05-24
15898,23,2009-12-11
15899,9,2006-02-12
15900,14,2009-04-14
15901,35,2010-03-31
15902,26,2008-08-25
15903,2,2005-07-16
15904,23,2011-08-15
15905,4,2005-11-14
15906,23,2011-03-24
15907,34,2010-08-14
15908,14,2010-09-13
15909,9,2006-08-31
15910,23,2008-11-08
15911,30,2005-11-27
15912,28,2011-01-11
15913,18,2007-10-26
15914,16,2007-11-05
15915,5,2005-08-16
15916,1,2008-04-26
15917,1,2008-12-04
15918,21,2007-12-08
15919,22,2009-04-06
15920,20,2011-03-20
15921,39,2006-03-08
15922,4,2009-03-25
15923,4,2006-07-07
15924,13,2006-01-06
15925,24,2008-07-17
15926,31,2007-01-30
15927,11,2009-07-05
15928,14,2011-02-01
15929,15,2008-02-25
15930,19,2011-07-03
15931,27,2008-08-28
15932,11,2009-06-25
15933,6,2010-05-23
15934,28,2011-05-22
15935,33,2011-03-23
15936,10,2009-07-21
15937,12,2009-02-18
15938,27,2011-04-23
15939,24,2005-11-30
15940,20,2005-09-14
15941,11,2005-03-15
15942,15,2011-09-26
15943,9,2008-07-10
15944,28,2008-07-31
15945,31,2008-04-01
15946,14,2009-07-28
15947,28,2011-02-26
15948,31,2005-07-21
15949,34,2007-03-12
15950,11,2009-07-01
15951,11,2007-06-23
15952,33,2006-12-11
15953,15,2007-03-15
15954,14,2006-10-07
15955,7,2007-05-20
15956,38,2008-07-25
15957,6,2008-05-19
15958,17,2008-05-29
15959,12,2007-11-22
15960,21,2005-04-24
15961,36,2011-09-26
15962,39,2010-11-09
15963,31,2006-04-29
15964,3,2010-09-15
15965,27,2009-08-22
15966,25,2006-05-23
15967,13,2010-01-25
15968,39,2008-12-06
15969,13,2007-08-06
15970,36,2010-12-27
15971,19,2007-04-06
15972,23,2005-12-30
15973,12,2009-12-11
15974,28,2007-09-05
15975,12,2009-09-28
15976,3,2007-12-09
15977,2,2010-12-30
15978,1,2007-07-19
15979,33,2005-03-08
15980,36,2005-09-14
15981,11,2005-07-04
15982,4,2009-06-22
15983,29,2006-03-17
15984,25,2008-10-17
15985,18,2007-12-24
15986,35,2007-11-20
15987,24,2009-01-25
15988,23,2011-02-19
15989,13,2009-03-30
15990,36,2008-09-30
15991,4,2009-12-28
15992,10,2010-03-21
15993,35,2008-04-30
15994,35,2006-10-10
15995,12,2007-12-10
15996,23,2006-07-22
15997,20,2010-12-14
15998,25,2005-03-04
15999,22,2010-01-26
16000,32,2011-03-18
16001,22,2005-08-19
16002,2,2005-07-10
16003,16,2010-12-08
16004,33,2007-09-04
16005,29,2005-01-26
16006,27,2005-05-23
16007,35,2009-05-14
16008,31,2010-01-02
16009,27,2007-12-17
16010,28,2011-06-10
16011,27,2006-02-10
16012,37,2005-10-05
16013,32,2007-10-31
16014,17,2008-08-23
16015,23,2007-06-11
16016,10,2005-03-31
16017,13,2010-04-30
16018,7,2007-10-07
16019,33,2008-06-29
16020,25,2011-04-20
16021,4,2010-04-02
16022,37,2010-03-25
16023,34,2009-11-11
16024,38,2011-02-14
16025,32,2005-07-25
16026,7,2008-09-27
16027,21,2007-11-02
16028,12,2008-06-02
16029,31,2008-05-12
16030,3,2006-05-07
16031,5,2008-08-07
16032,13,2011-06-15
16033,5,2010-09-30
16034,20,2011-07-16
16035,7,2005-06-29
16036,33,2006-08-12
16037,7,2005-07-22
16038,2,2008-11-19
16039,25,2005-07-21
16040,34,2006-05-28
16041,30,2010-10-10
16042,13,2008-11-30
16043,32,2007-10-03
16044,22,2007-11-13
16045,29,2005-12-26
16046,15,2006-03-23
16047,32,2006-03-13
16048,2,2006-11-30
16049,22,2008-03-10
16050,25,2010-11-13
16051,26,2007-12-05
16052,25,2010-04-29
16053,22,2009-05-03
16054,21,2009-11-25
16055,24,2006-03-09
16056,15,2006-12-25
16057,27,2008-09-24
16058,5,2007-07-04
16059,27,2011-04-12
16060,19,2011-06-06
16061,8,2005-09-01
16062,31,2009-12-22
16063,32,2010-01-05
16064,12,2007-05-31
16065,12,2010-04-16
16066,38,2005-02-02
16067,6,2010-07-20
16068,19,2011-08-13
16069,39,2009-01-14
16070,31,2009-09-12
16071,13,2010-11-18
16072,29,2007-07-17
16073,4,2011-05-28
16074,5,2006-09-06
16075,12,2006-06-09
16076,32,2010-12-10
16077,20,2006-04-14
16078,5,2011-09-25
16079,33,2007-06-10
16080,2,2009-08-02
16081,29,2010-01-20
16082,20,2007-04-17
16083,27,2008-11-19
16084,12,2009-06-23
16085,2,2011-06-30
16086,11,2010-04-08
16087,27,2007-05-01
16088,28,2006-05-25
16089,16,2007-12-31
16090,14,2009-05-21
16091,8,2011-08-01
16092,24,2010-03-19
16093,6,2010-08-21
16094,39,2007-03-09
16095,35,2006-11-03
16096,17,2011-05-20
16097,37,2007-08-10
16098,2,2011-09-02
16099,35,2008-06-29
16100,37,2005-11-27
16101,32,2009-10-09
16102,8,2006-06-17
16103,27,2010-07-15
16104,35,2011-08-12
16105,13,2010-05-06
16106,38,2005-08-03
16107,27,2006-02-02
16108,32,2007-02-09
16109,3,2006-09-06
16110,21,2008-11-09
16111,34,2011-05-26
16112,32,2008-01-17
16113,2,2010-11-02
16114,21,2011-01-22
16115,5,2008-10-25
16116,3,2010-12-23
16117,32,2009-02-22
16118,31,2006-05-20
16119,31,2009-12-27
16120,9,2010-11-08
16121,6,2011-09-26
16122,38,2007-04-10
16123,32,2007-01-19
16124,11,2007-08-30
16125,38,2007-06-29
16126,28,2007-09-30
16127,27,2009-08-07
16128,35,2008-02-07
16129,29,2006-05-30
16130,23,2009-10-20
16131,32,2007-05-02
16132,21,2007-11-04
16133,31,2005-12-30
16134,19,2010-10-18
16135,17,2007-08-17
16136,4,2009-01-24
16137,18,2007-06-04
16138,5,2007-03-15
16139,36,2009-04-26
16140,21,2007-04-12
16141,26,2007-04-25
16142,30,2010-07-26
16143,13,2010-02-09
16144,27,2006-12-05
16145,12,2007-01-30
16146,18,2008-09-03
16147,30,2005-06-03
16148,5,2010-05-08
16149,10,2010-05-19
16150,22,2010-10-09
16151,13,2007-09-15
16152,15,2007-10-02
16153,20,2005-06-29
16154,5,2009-04-09
16155,25,2010-01-16
16156,19,2008-03-05
16157,32,2005-10-10
16158,13,2009-08-22
16159,14,2009-03-23
16160,22,2005-02-22
16161,35,2008-04-04
16162,7,2010-07-17
16163,4,2010-11-09
16164,27,2008-02-07
16165,26,2008-04-05
16166,20,2005-02-11
16167,30,2008-02-09
16168,5,2008-12-31
16169,24,2007-09-13
16170,26,2005-05-09
16171,25,2009-08-23
16172,11,2009-02-01
16173,17,2006-03-13
16174,38,2008-06-12
16175,37,2007-11-04
16176,28,2011-03-13
16177,16,2009-08-24
16178,28,2007-09-23
16179,32,2005-03-02
16180,26,2008-03-24
16181,10,2007-10-17
16182,6,2006-09-16
16183,1,2005-08-26
16184,30,2009-11-07
16185,10,2010-01-04
16186,26,2010-01-04
16187,9,2008-09-05
16188,3,2005-10-28
16189,38,2008-12-09
16190,23,2010-07-14
16191,24,2009-11-16
16192,34,2010-10-16
16193,30,2010-01-13
16194,27,2006-11-15
16195,21,2010-01-19
16196,16,2008-12-28
16197,8,2005-06-28
16198,12,2005-08-14
16199,20,2005-10-02
16200,32,2007-08-06
16201,38,2007-03-18
16202,5,2010-03-03
16203,3,2008-04-24
16204,15,2011-01-06
16205,4,2009-10-03
16206,1,2006-11-04
16207,3,2006-05-06
16208,20,2011-04-09
16209,28,2009-04-09
16210,35,2008-08-20
16211,6,2008-04-09
16212,37,2011-06-16
16213,1,2008-07-06
16214,6,2005-01-15
16215,27,2006-01-28
16216,11,2006-03-19
16217,31,2005-02-18
16218,35,2010-02-17
16219,14,2006-09-27
16220,30,2009-12-25
16221,18,2009-03-03
16222,38,2008-10-30
16223,24,2010-11-09
16224,8,2005-09-04
16225,26,2010-11-12
16226,5,2010-08-27
16227,24,2007-09-26
16228,33,2008-06-09
16229,17,2009-07-06
16230,5,2005-02-01
16231,25,2005-09-07
16232,15,2007-06-29
16233,10,2007-03-10
16234,28,2007-11-21
16235,29,2010-02-04
16236,13,2011-01-19
16237,28,2005-08-30
16238,32,2005-08-18
16239,32,2007-12-06
16240,16,2007-10-01
16241,28,2009-10-17
16242,37,2005-07-16
16243,13,2007-04-15
16244,28,2010-02-14
16245,4,2009-10-12
16246,39,2007-05-31
16247,39,2006-06-03
16248,34,2010-05-18
16249,34,2007-02-21
16250,13,2009-06-09
16251,24,2008-05-21
16252,13,2011-09-20
16253,11,2006-02-25
16254,9,2010-11-11
16255,21,2007-08-14
16256,36,2010-06-13
16257,13,2005-08-13
16258,6,2007-05-15
16259,30,2008-07-12
16260,30,2009-09-08
16261,10,2009-02-17
16262,15,2006-06-25
16263,5,2010-04-17
16264,19,2006-11-20
16265,3,2007-05-09
16266,34,2009-01-06
16267,31,2009-12-01
16268,30,2008-09-10
16269,27,2005-12-08
16270,24,2011-01-18
16271,6,2007-08-06
16272,15,2010-02-27
16273,22,2010-11-19
16274,19,2005-01-17
16275,4,2008-12-22
16276,25,2008-02-17
16277,18,2010-01-26
16278,3,2008-01-26
16279,19,2011-01-20
16280,13,2008-08-28
16281,16,2009-01-19
16282,4,2008-06-21
16283,26,2008-05-02
16284,26,2005-02-22
16285,12,2008-06-04
16286,7,2010-04-16
16287,23,2008-08-04
16288,25,2007-11-25
16289,12,2006-02-16
16290,13,2011-09-25
16291,15,2008-03-26
16292,22,2010-12-14
16293,28,2007-08-28
16294,20,2005-03-03
16295,1,2006-09-28
16296,31,2009-02-20
16297,15,2009-08-07
16298,32,2009-04-23
16299,22,2011-01-21
16300,2,2006-05-02
16301,17,2009-01-30
16302,28,2006-09-29
16303,16,2007-06-13
16304,38,2007-08-14
16305,7,2009-10-12
16306,19,2008-11-01
16307,23,2006-05-27
16308,24,2006-10-18
16309,22,2005-05-08
16310,3,2009-02-14
16311,37,2005-06-27
16312,37,2006-01-03
16313,7,2006-11-06
16314,23,2006-02-06
16315,23,2011-04-10
16316,19,2011-01-22
16317,30,2011-05-06
16318,7,2006-10-19
16319,4,2007-06-29
16320,3,2010-04-17
16321,19,2008-07-07
16322,19,2005-10-23
16323,24,2005-06-23
16324,7,2007-01-09
16325,39,2008-01-09
16326,25,2011-05-19
16327,38,2006-02-17
16328,14,2011-09-27
16329,18,2009-04-29
16330,20,2011-04-13
16331,15,2007-12-09
16332,34,2005-03-01
16333,8,2006-03-25
16334,30,2005-04-06
16335,33,2008-08-29
16336,14,2009-05-16
16337,10,2005-03-04
16338,16,2005-09-08
16339,38,2010-08-19
16340,31,2005-01-06
16341,19,2010-04-18
16342,35,2010-12-11
16343,29,2011-03-11
16344,26,2006-09-01
16345,18,2005-11-11
16346,12,2005-10-15
16347,5,2005-09-03
16348,8,2009-03-23
16349,19,2005-05-07
16350,9,2007-07-24
16351,10,2010-04-25
16352,37,2007-03-08
16353,27,2007-06-09
16354,34,2005-03-22
16355,5,2008-06-24
16356,26,2005-07-13
16357,19,2008-05-08
16358,3,2007-11-20
16359,1,2010-04-18
16360,36,2010-01-09
16361,23,2011-01-16
16362,15,2011-06-24
16363,31,2008-10-28
16364,30,2005-09-16
16365,6,2008-10-14
16366,24,2011-07-16
16367,4,2005-08-20
16368,16,2008-10-17
16369,1,2008-12-28
16370,2,2007-06-30
16371,7,2010-06-15
16372,19,2008-06-29
16373,37,2011-05-17
16374,36,2009-04-29
16375,6,2008-11-22
16376,15,2011-01-03
16377,9,2005-09-25
16378,10,2006-08-30
16379,23,2009-05-03
16380,27,2007-09-14
16381,18,2007-04-02
16382,33,2007-08-09
16383,25,2006-05-07
16384,6,2005-04-17
16385,27,2005-10-16
16386,29,2010-02-13
16387,32,2007-06-14
16388,7,2005-04-11
16389,32,2010-07-06
16390,32,2009-03-11
16391,4,2006-04-27
16392,15,2007-06-18
16393,7,2009-09-28
16394,34,2008-05-16
16395,6,2005-08-13
16396,12,2011-09-21
16397,18,2006-02-02
16398,9,2009-05-20
16399,28,2005-10-11
16400,18,2006-12-10
16401,11,2007-05-09
16402,34,2006-11-23
16403,37,2009-08-18
16404,8,2009-06-19
16405,31,2007-03-24
16406,3,2009-10-04
16407,23,2008-06-11
16408,39,2009-11-08
16409,13,2008-02-01
16410,6,2011-03-15
16411,26,2008-11-23
16412,31,2005-06-23
16413,38,2007-09-25
16414,11,2008-08-07
16415,36,2007-09-07
16416,26,2009-09-30
16417,1,2011-09-30
16418,28,2010-04-07
16419,32,2009-12-10
16420,33,2005-01-24
16421,20,2008-09-03
16422,36,2007-05-08
16423,8,2008-02-29
16424,27,2008-06-23
16425,30,2006-05-15
16426,14,2006-04-14
16427,38,2009-03-27
16428,8,2006-07-20
16429,22,2009-08-08
16430,27,2009-01-21
16431,26,2009-07-10
16432,33,2007-01-17
16433,21,2008-06-16
16434,24,2011-09-06
16435,1,2006-07-13
16436,13,2008-02-06
16437,27,2010-10-26
16438,23,2005-11-20
16439,12,2011-09-20
16440,39,2005-08-23
16441,29,2010-07-20
16442,37,2009-06-19
16443,30,2009-12-10
16444,28,2008-10-26
16445,9,2005-09-05
16446,27,2010-11-15
16447,14,2010-08-01
16448,9,2009-02-20
16449,15,2011-03-28
16450,7,2007-08-10
16451,2,2010-01-25
16452,35,2010-04-21
16453,3,2006-12-28
16454,10,2008-01-02
16455,22,2011-02-01
16456,33,2007-08-29
16457,23,2009-06-28
16458,21,2005-01-17
16459,2,2009-11-28
16460,6,2006-11-01
16461,8,2006-09-26
16462,27,2007-06-28
16463,38,2006-11-05
16464,29,2006-05-11
16465,12,2008-10-31
16466,38,2008-12-11
16467,2,2011-09-16
16468,38,2011-05-12
16469,22,2007-09-04
16470,13,2005-10-07
16471,38,2011-07-14
16472,12,2008-11-10
16473,11,2005-07-20
16474,28,2006-08-25
16475,39,2009-07-27
16476,19,2008-02-26
16477,16,2005-04-11
16478,14,2009-03-16
16479,27,2011-01-22
16480,30,2007-10-14
16481,21,2011-09-23
16482,29,2009-12-21
16483,26,2006-01-17
16484,24,2007-11-21
16485,38,2007-02-01
16486,8,2007-08-04
16487,17,2011-08-13
16488,22,2009-01-05
16489,28,2011-07-28
16490,18,2009-05-01
16491,27,2010-07-01
16492,36,2006-12-12
16493,5,2009-11-10
16494,25,2007-09-22
16495,25,2011-01-20
16496,16,2006-08-07
16497,24,2006-10-16
16498,26,2006-04-22
16499,15,2005-06-07
16500,7,2009-12-03
16501,39,2005-03-18
16502,13,2010-04-01
16503,18,2009-07-22
16504,10,2008-02-26
16505,2,2010-10-30
16506,17,2008-08-24
16507,28,2011-10-18
16508,17,2008-09-26
16509,31,2006-05-07
16510,16,2008-07-17
16511,8,2009-11-07
16512,12,2011-10-25
16513,5,2007-10-05
16514,33,2010-04-14
16515,35,2010-09-13
16516,4,2008-03-22
16517,2,2006-02-01
16518,12,2008-12-01
16519,25,2010-11-03
16520,30,2007-09-11
16521,29,2009-05-25
16522,13,2007-10-12
16523,26,2010-04-01
16524,34,2006-03-27
16525,37,2009-07-07
16526,12,2007-03-31
16527,11,2007-11-06
16528,22,2005-06-03
16529,38,2008-06-29
16530,26,2009-10-20
16531,29,2007-02-15
16532,37,2007-04-13
16533,38,2007-08-22
16534,7,2008-01-27
16535,8,2006-03-23
16536,39,2005-07-09
16537,24,2006-07-29
16538,36,2010-01-10
16539,17,2006-09-11
16540,15,2011-03-14
16541,12,2006-07-30
16542,24,2006-03-09
16543,27,2005-11-26
16544,17,2010-08-08
16545,18,2006-06-01
16546,22,2009-11-14
16547,20,2009-07-10
16548,19,2011-02-06
16549,34,2007-03-11
16550,6,2007-06-25
16551,10,2006-02-22
16552,24,2010-05-25
16553,18,2011-09-24
16554,35,2009-12-20
16555,18,2005-07-25
16556,15,2007-10-24
16557,7,2005-07-08
16558,29,2010-06-25
16559,37,2009-12-16
16560,5,2007-07-26
16561,15,2007-12-11
16562,26,2010-08-03
16563,3,2006-11-25
16564,14,2011-08-08
16565,33,2009-07-23
16566,10,2010-07-20
16567,13,2008-10-26
16568,18,2010-10-15
16569,6,2006-11-11
16570,29,2009-09-30
16571,33,2005-06-26
16572,18,2009-02-21
16573,14,2011-10-30
16574,20,2009-03-24
16575,34,2007-07-13
16576,32,2005-05-31
16577,2,2005-12-22
16578,15,2005-04-03
16579,12,2006-04-16
16580,36,2008-03-15
16581,20,2009-05-16
16582,21,2009-11-11
16583,20,2008-06-11
16584,37,2007-12-18
16585,17,2007-12-03
16586,37,2011-09-05
16587,13,2005-01-16
16588,23,2006-03-19
16589,27,2009-03-30
16590,10,2005-04-20
16591,28,2011-08-14
16592,3,2005-12-24
16593,36,2007-06-23
16594,31,2010-08-03
16595,16,2008-01-05
16596,30,2010-06-18
16597,2,2008-12-22
16598,28,2005-06-04
16599,8,2010-06-07
16600,8,2006-03-12
16601,18,2007-01-08
16602,1,2005-01-27
16603,25,2009-11-22
16604,32,2005-02-23
16605,21,2008-03-27
16606,20,2010-10-06
16607,24,2006-02-16
16608,22,2007-01-27
16609,34,2010-09-25
16610,35,2006-12-30
16611,19,2010-09-26
16612,14,2008-12-17
16613,17,2008-06-23
16614,38,2006-12-17
16615,12,2005-04-15
16616,33,2005-12-26
16617,36,2010-04-13
16618,24,2009-05-03
16619,17,2010-02-26
16620,23,2006-08-12
16621,34,2009-06-14
16622,6,2010-09-29
16623,25,2005-03-25
16624,31,2009-10-20
16625,36,2008-12-05
16626,1,2008-10-07
16627,21,2009-06-01
16628,37,2010-12-03
16629,29,2011-05-08
16630,29,2005-04-19
16631,6,2005-05-20
16632,8,2009-05-29
16633,29,2008-02-16
16634,30,2008-03-28
16635,1,2009-08-10
16636,10,2008-03-15
16637,10,2005-05-09
16638,25,2011-02-20
16639,32,2010-07-22
16640,5,2011-01-30
16641,21,2010-11-10
16642,11,2005-11-15
16643,19,2010-04-02
16644,37,2010-07-08
16645,10,2005-07-16
16646,30,2009-11-23
16647,30,2010-03-20
16648,6,2009-10-12
16649,14,2005-06-12
16650,7,2008-03-26
16651,28,2005-03-02
16652,9,2005-09-12
16653,12,2007-01-13
16654,14,2006-07-29
16655,39,2005-05-09
16656,9,2005-10-08
16657,15,2005-01-03
16658,20,2005-06-08
16659,7,2005-07-23
16660,5,2006-11-18
16661,10,2008-11-13
16662,12,2007-01-19
16663,13,2006-07-13
16664,38,2007-07-25
16665,2,2009-03-09
16666,13,2005-06-09
16667,9,2005-04-13
16668,12,2011-01-13
16669,37,2011-04-29
16670,2,2007-03-19
16671,17,2008-07-19
16672,18,2007-07-28
